"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032695","GO:0032695","negative regulation of interleukin-12 production","3/80","19/18870",6.77037904286217e-05,0.00046842351555172,0.000236620973548826,"IL10/THBS1/CCR7",3
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","4/80","52/18870",6.94604729256736e-05,0.000474731066783983,0.000239807190431061,"IFNG/IL6/TNF/C5AR1",4
"GO:0006968","GO:0006968","cellular defense response","4/80","52/18870",6.94604729256736e-05,0.000474731066783983,0.000239807190431061,"PRF1/KLRC2/CCR3/C5AR1",4
"GO:0043154","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","4/80","52/18870",6.94604729256736e-05,0.000474731066783983,0.000239807190431061,"MMP9/TNF/THBS1/PLAUR",4
"GO:0046638","GO:0046638","positive regulation of alpha-beta T cell differentiation","4/80","52/18870",6.94604729256736e-05,0.000474731066783983,0.000239807190431061,"CD80/CD83/CD86/IFNG",4
"GO:1904707","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","4/80","52/18870",6.94604729256736e-05,0.000474731066783983,0.000239807190431061,"EDN1/IL10/MMP9/TNF",4
"GO:0030072","GO:0030072","peptide hormone secretion","7/80","241/18870",7.30610121383165e-05,0.000498127143438182,0.000251625560455929,"CCL5/EDN1/IFNG/IL1B/IL6/TNF/SPINK1",7
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","5/80","103/18870",7.63517387650381e-05,0.000519302746225163,0.000262322273111435,"FOS/IFNG/TNF/HSPA1A/LIF",5
"GO:0002577","GO:0002577","regulation of antigen processing and presentation","3/80","20/18870",7.94083512836925e-05,0.000534911411884634,0.000270206885095084,"CCL21/THBS1/CCR7",3
"GO:0051767","GO:0051767","nitric-oxide synthase biosynthetic process","3/80","20/18870",7.94083512836925e-05,0.000534911411884634,0.000270206885095084,"CCL2/EDN1/IFNG",3
"GO:0051769","GO:0051769","regulation of nitric-oxide synthase biosynthetic process","3/80","20/18870",7.94083512836925e-05,0.000534911411884634,0.000270206885095084,"CCL2/EDN1/IFNG",3
"GO:0140131","GO:0140131","positive regulation of lymphocyte chemotaxis","3/80","20/18870",7.94083512836925e-05,0.000534911411884634,0.000270206885095084,"CCL5/CCL21/CCL4",3
"GO:0042100","GO:0042100","B cell proliferation","5/80","104/18870",7.99435538344615e-05,0.000537228331868427,0.000271377261568507,"IL10/IL2/IL7/IL7R/CD40LG",5
"GO:0010883","GO:0010883","regulation of lipid storage","4/80","54/18870",8.06213864648928e-05,0.000540490392792085,0.000273025069600993,"IL6/NFKBIA/TNF/C3",4
"GO:0034250","GO:0034250","positive regulation of amide metabolic process","6/80","169/18870",8.20360394541114e-05,0.000548664844825236,0.000277154338807374,"CCL5/IFNG/IL6/TNF/THBS1/CYP1B1",6
"GO:0030099","GO:0030099","myeloid cell differentiation","9/80","430/18870",8.45145336718138e-05,0.000563898634404097,0.000284849584672096,"FOS/IFNG/MMP9/NFKBIA/TNF/HSPA1A/LIF/EPAS1/CCR7",9
"GO:0002204","GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","4/80","55/18870",8.66657440654747e-05,0.000572809588423337,0.000289350892879901,"IL10/IL2/TNFSF13/CD40LG",4
"GO:0002208","GO:0002208","somatic diversification of immunoglobulins involved in immune response","4/80","55/18870",8.66657440654747e-05,0.000572809588423337,0.000289350892879901,"IL10/IL2/TNFSF13/CD40LG",4
"GO:0002686","GO:0002686","negative regulation of leukocyte migration","4/80","55/18870",8.66657440654747e-05,0.000572809588423337,0.000289350892879901,"CCL2/CCL21/DUSP1/KLRK1",4
"GO:0045190","GO:0045190","isotype switching","4/80","55/18870",8.66657440654747e-05,0.000572809588423337,0.000289350892879901,"IL10/IL2/TNFSF13/CD40LG",4
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","6/80","171/18870",8.75407442805886e-05,0.000577234626019186,0.000291586170719628,"CCL5/EDN1/IL6/IL7/CXCR4/HSPA1A",6
"GO:0090026","GO:0090026","positive regulation of monocyte chemotaxis","3/80","21/18870",9.23602947515525e-05,0.000607587981164194,0.000306918962960909,"CCL5/CXCL10/SERPINE1",3
"GO:0001836","GO:0001836","release of cytochrome c from mitochondria","4/80","56/18870",9.30329908808751e-05,0.000610583344356024,0.000308432050436349,"MMP9/PMAIP1/SOD2/PLAUR",4
"GO:0001776","GO:0001776","leukocyte homeostasis","5/80","109/18870",9.98972799430365e-05,0.000654105965874101,0.000330417208595787,"IL2/IL2RA/IL6/IL7R/PMAIP1",5
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","5/80","110/18870",0.000104309515133607,0.000681407972116981,0.000344208632558389,"CD86/IFNG/IL6/TNFRSF8/THBS1",5
"GO:0003085","GO:0003085","negative regulation of systemic arterial blood pressure","3/80","22/18870",0.000106617121271323,0.000689513466682739,0.000348303068366091,"IER3/TNF/SOD2",3
"GO:0010888","GO:0010888","negative regulation of lipid storage","3/80","22/18870",0.000106617121271323,0.000689513466682739,0.000348303068366091,"IL6/NFKBIA/TNF",3
"GO:0030449","GO:0030449","regulation of complement activation","3/80","22/18870",0.000106617121271323,0.000689513466682739,0.000348303068366091,"IL1B/A2M/C3",3
"GO:0033630","GO:0033630","positive regulation of cell adhesion mediated by integrin","3/80","22/18870",0.000106617121271323,0.000689513466682739,0.000348303068366091,"CCL5/CCL21/LIF",3
"GO:0070231","GO:0070231","T cell apoptotic process","4/80","58/18870",0.000106777628339976,0.000689513466682739,0.000348303068366091,"CCL5/FASLG/IL2RA/IL7R",4
"GO:0031341","GO:0031341","regulation of cell killing","5/80","111/18870",0.000108869944589564,0.000699807035130629,0.000353502794909628,"IFNG/IL7R/PRF1/KLRC2/KLRK1",5
"GO:1905954","GO:1905954","positive regulation of lipid localization","5/80","111/18870",0.000108869944589564,0.000699807035130629,0.000353502794909628,"EDN1/FASLG/IL1B/NFKBIA/C3",5
"GO:0014009","GO:0014009","glial cell proliferation","4/80","59/18870",0.000114176001730653,0.000732238330733799,0.000369885244731843,"IL1B/IL6/TNF/AREG",4
"GO:1901222","GO:1901222","regulation of non-canonical NF-kappaB signal transduction","5/80","113/18870",0.000118448921767623,0.00075791121012586,0.000382853726274441,"CD86/EDN1/IL1B/NFKBIA/TNF",5
"GO:0001961","GO:0001961","positive regulation of cytokine-mediated signaling pathway","4/80","60/18870",0.000121939224429934,0.000768142494341861,0.00038802199035912,"EDN1/IL7/CXCR4/HSPA1A",4
"GO:0002381","GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response","4/80","60/18870",0.000121939224429934,0.000768142494341861,0.00038802199035912,"IL10/IL2/TNFSF13/CD40LG",4
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","4/80","60/18870",0.000121939224429934,0.000768142494341861,0.00038802199035912,"FOS/IFNG/TNF/LIF",4
"GO:0007566","GO:0007566","embryo implantation","4/80","60/18870",0.000121939224429934,0.000768142494341861,0.00038802199035912,"IL1B/MMP9/LIF/TIMP1",4
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","4/80","60/18870",0.000121939224429934,0.000768142494341861,0.00038802199035912,"CCL5/IL10/IL2/IL7R",4
"GO:0002689","GO:0002689","negative regulation of leukocyte chemotaxis","3/80","23/18870",0.000122235562467359,0.000768142494341861,0.00038802199035912,"CCL2/DUSP1/KLRK1",3
"GO:0010893","GO:0010893","positive regulation of steroid biosynthetic process","3/80","23/18870",0.000122235562467359,0.000768142494341861,0.00038802199035912,"IFNG/TNF/ADM",3
"GO:0060252","GO:0060252","positive regulation of glial cell proliferation","3/80","23/18870",0.000122235562467359,0.000768142494341861,0.00038802199035912,"IL1B/IL6/TNF",3
"GO:0051098","GO:0051098","regulation of binding","7/80","262/18870",0.000123003701480951,0.000771244190758911,0.000389588791344742,"IFNG/IL10/MMP9/NFKBIA/DKK1/CLDN5/PLAUR",7
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","5/80","114/18870",0.000123474330647096,0.000772470812444749,0.000390208411000552,"IL10/MMP9/HSPA1A/SOD2/PLAUR",5
"GO:0001659","GO:0001659","temperature homeostasis","6/80","183/18870",0.000127064816345264,0.000791408135507418,0.000399774471778307,"IL1B/TNF/CXCR4/ID1/EPAS1/G0S2",6
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","6/80","183/18870",0.000127064816345264,0.000791408135507418,0.000399774471778307,"CCL5/EDN1/IL6/IL7/CXCR4/HSPA1A",6
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","5/80","115/18870",0.000128661655727859,0.000799580953406096,0.000403902915512701,"CCL2/CCL5/CXCL8/THBS1/SMOC2",5
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion","4/80","61/18870",0.00013007802036985,0.000804821936605523,0.000406550362760393,"IL10/IL1B/TNF/VCAM1",4
"GO:1905517","GO:1905517","macrophage migration","4/80","61/18870",0.00013007802036985,0.000804821936605523,0.000406550362760393,"CCL2/CCL5/THBS1/C5AR1",4
"GO:0048771","GO:0048771","tissue remodeling","6/80","184/18870",0.000130908536512386,0.000808180393545696,0.000408246864589233,"IL2/IL6/IL7/LIF/EPAS1/TIMP1",6
"GO:0034114","GO:0034114","regulation of heterotypic cell-cell adhesion","3/80","24/18870",0.00013927158752311,0.000856047897926511,0.000432426810966606,"IL10/IL1B/TNF",3
"GO:0034695","GO:0034695","response to prostaglandin E","3/80","24/18870",0.00013927158752311,0.000856047897926511,0.000432426810966606,"CCL21/A2M/CCR7",3
"GO:0044000","GO:0044000","movement in host","6/80","188/18870",0.000147216484884883,0.000898914527297345,0.000454080599125675,"CD80/CD86/CXCL8/CXCR4/HSPA1A/CDK1",6
"GO:0016447","GO:0016447","somatic recombination of immunoglobulin gene segments","4/80","63/18870",0.000147525666459265,0.000898914527297345,0.000454080599125675,"IL10/IL2/TNFSF13/CD40LG",4
"GO:0032623","GO:0032623","interleukin-2 production","4/80","63/18870",0.000147525666459265,0.000898914527297345,0.000454080599125675,"CD80/CD83/CD86/IL1B",4
"GO:0032663","GO:0032663","regulation of interleukin-2 production","4/80","63/18870",0.000147525666459265,0.000898914527297345,0.000454080599125675,"CD80/CD83/CD86/IL1B",4
"GO:0042176","GO:0042176","regulation of protein catabolic process","8/80","364/18870",0.000153545168517669,0.000933567918541413,0.000471585525545268,"IER3/IFNG/IL10/IL1B/TNF/HSPA1A/SERPINE2/TIMP1",8
"GO:0051960","GO:0051960","regulation of nervous system development","9/80","466/18870",0.000155159772461012,0.000941347302036682,0.00047551522854938,"IFNG/IL1B/IL6/TNF/CXCR4/DKK1/SERPINE2/LIF/EGR2",9
"GO:0035994","GO:0035994","response to muscle stretch","3/80","25/18870",0.000157780409512134,0.000951084056479797,0.000480433684261028,"EDN1/FOS/NFKBIA",3
"GO:0071676","GO:0071676","negative regulation of mononuclear cell migration","3/80","25/18870",0.000157780409512134,0.000951084056479797,0.000480433684261028,"CCL2/DUSP1/KLRK1",3
"GO:0090200","GO:0090200","positive regulation of release of cytochrome c from mitochondria","3/80","25/18870",0.000157780409512134,0.000951084056479797,0.000480433684261028,"MMP9/PMAIP1/PLAUR",3
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","6/80","191/18870",0.000160472271133941,0.000963176516271882,0.000486542108611229,"CD86/IFNG/IL10/IL6/TNFRSF8/THBS1",6
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","6/80","191/18870",0.000160472271133941,0.000963176516271882,0.000486542108611229,"CD86/IFNG/IL10/IL6/TNFRSF8/THBS1",6
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus","6/80","192/18870",0.000165094850842578,0.000988809032018767,0.00049949020073122,"CD69/EDN1/IL1B/CXCR4/CYP1B1/FBP1",6
"GO:2000117","GO:2000117","negative regulation of cysteine-type endopeptidase activity","4/80","65/18870",0.000166606450395131,0.000995739402467924,0.000502991030532222,"MMP9/TNF/THBS1/PLAUR",4
"GO:0002286","GO:0002286","T cell activation involved in immune response","5/80","123/18870",0.000176419663887531,0.0010498828776104,0.000530341241130509,"CD80/CD86/IFNG/IL2/IL6",5
"GO:0071774","GO:0071774","response to fibroblast growth factor","5/80","123/18870",0.000176419663887531,0.0010498828776104,0.000530341241130509,"CCL2/CCL5/CXCL8/THBS1/SMOC2",5
"GO:1905953","GO:1905953","negative regulation of lipid localization","4/80","66/18870",0.000176786970847177,0.0010498828776104,0.000530341241130509,"IL6/NFKBIA/TNF/THBS1",4
"GO:0002438","GO:0002438","acute inflammatory response to antigenic stimulus","3/80","26/18870",0.00017781649168651,0.00105108125486081,0.000530946593300623,"A2M/C3/CCR7",3
"GO:1905523","GO:1905523","positive regulation of macrophage migration","3/80","26/18870",0.00017781649168651,0.00105108125486081,0.000530946593300623,"CCL5/THBS1/C5AR1",3
"GO:0010631","GO:0010631","epithelial cell migration","8/80","372/18870",0.000178111312678443,0.00105108125486081,0.000530946593300623,"EDN1/IFNG/MMP9/TNF/ID1/THBS1/CYP1B1/SMOC2",8
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","6/80","195/18870",0.000179598193245066,0.00105763380466539,0.000534256569556105,"CCL5/IFNG/IL1B/IL6/TNF/SPINK1",6
"GO:0060760","GO:0060760","positive regulation of response to cytokine stimulus","4/80","67/18870",0.000187409172087465,0.00109902372524778,0.000555164408249428,"EDN1/IL7/CXCR4/HSPA1A",4
"GO:0070301","GO:0070301","cellular response to hydrogen peroxide","4/80","67/18870",0.000187409172087465,0.00109902372524778,0.000555164408249428,"EDN1/IL6/CYP1B1/CDK1",4
"GO:0090132","GO:0090132","epithelium migration","8/80","375/18870",0.000188120589323259,0.00110089736543549,0.000556110864929282,"EDN1/IFNG/MMP9/TNF/ID1/THBS1/CYP1B1/SMOC2",8
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","5/80","125/18870",0.000190233372002689,0.00111094707267267,0.0005611874066301,"PLAU/SERPINE1/CCL21/THBS1/CCR7",5
"GO:0050673","GO:0050673","epithelial cell proliferation","9/80","480/18870",0.000193533653375836,0.00112787558575254,0.000569738730619407,"CCL2/IL10/IL6/TNF/THBS1/SPINK1/CCR3/AREG/C5AR1",9
"GO:0016445","GO:0016445","somatic diversification of immunoglobulins","4/80","68/18870",0.000198484342519045,0.00114796895985168,0.000579888762766323,"IL10/IL2/TNFSF13/CD40LG",4
"GO:0010818","GO:0010818","T cell chemotaxis","3/80","27/18870",0.000199433553722899,0.00114796895985168,0.000579888762766323,"CCL5/CXCL10/CCL21",3
"GO:0045672","GO:0045672","positive regulation of osteoclast differentiation","3/80","27/18870",0.000199433553722899,0.00114796895985168,0.000579888762766323,"FOS/IFNG/TNF",3
"GO:0045742","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","3/80","27/18870",0.000199433553722899,0.00114796895985168,0.000579888762766323,"FASLG/MMP9/PLAUR",3
"GO:0045940","GO:0045940","positive regulation of steroid metabolic process","3/80","27/18870",0.000199433553722899,0.00114796895985168,0.000579888762766323,"IFNG/TNF/ADM",3
"GO:0060384","GO:0060384","innervation","3/80","27/18870",0.000199433553722899,0.00114796895985168,0.000579888762766323,"EDN1/VCAM1/SERPINE2",3
"GO:0090130","GO:0090130","tissue migration","8/80","380/18870",0.000205830390914387,0.00118236721488448,0.000597264808852855,"EDN1/IFNG/MMP9/TNF/ID1/THBS1/CYP1B1/SMOC2",8
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","7/80","285/18870",0.000206447761411533,0.00118349339143877,0.000597833689329209,"EDN1/IFNG/IL1B/TNF/DUSP1/THBS1/DKK1",7
"GO:1901224","GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","4/80","69/18870",0.000210023841281141,0.00120154169075097,0.000606950665766916,"CD86/EDN1/IL1B/TNF",4
"GO:0002456","GO:0002456","T cell mediated immunity","5/80","129/18870",0.000220324168911288,0.00125790770421099,0.0006354235765777,"CD80/IL1B/IL6/IL7R/PRF1",5
"GO:0050922","GO:0050922","negative regulation of chemotaxis","4/80","70/18870",0.000222039095859876,0.00126367874625373,0.00063833877946826,"CCL2/DUSP1/THBS1/KLRK1",4
"GO:0010758","GO:0010758","regulation of macrophage chemotaxis","3/80","28/18870",0.00022268457792652,0.00126367874625373,0.00063833877946826,"CCL5/THBS1/C5AR1",3
"GO:0090594","GO:0090594","inflammatory response to wounding","3/80","28/18870",0.00022268457792652,0.00126367874625373,0.00063833877946826,"IL6/TNF/TIMP1",3
"GO:0032612","GO:0032612","interleukin-1 production","5/80","130/18870",0.000228383154870051,0.00128820940166662,0.000650730274286259,"IFNG/IL10/IL6/TNF/CCR7",5
"GO:0032652","GO:0032652","regulation of interleukin-1 production","5/80","130/18870",0.000228383154870051,0.00128820940166662,0.000650730274286259,"IFNG/IL10/IL6/TNF/CCR7",5
"GO:0050864","GO:0050864","regulation of B cell activation","5/80","130/18870",0.000228383154870051,0.00128820940166662,0.000650730274286259,"IL10/IL2/IL6/IL7/TNFSF13",5
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","6/80","205/18870",0.000235360992535395,0.00132490787180746,0.000669268258491113,"IL10/IL2/TNF/TNFSF13/CD40LG/C3",6
"GO:0050767","GO:0050767","regulation of neurogenesis","8/80","390/18870",0.000245377116081666,0.00137193230658724,0.000693022333956495,"IFNG/IL1B/IL6/TNF/CXCR4/SERPINE2/LIF/EGR2",8
"GO:0002562","GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","4/80","72/18870",0.000247542910007637,0.00137193230658724,0.000693022333956495,"IL10/IL2/TNFSF13/CD40LG",4
"GO:0016444","GO:0016444","somatic cell DNA recombination","4/80","72/18870",0.000247542910007637,0.00137193230658724,0.000693022333956495,"IL10/IL2/TNFSF13/CD40LG",4
"GO:0042130","GO:0042130","negative regulation of T cell proliferation","4/80","72/18870",0.000247542910007637,0.00137193230658724,0.000693022333956495,"CD80/CD86/IL10/IL2RA",4
"GO:0046635","GO:0046635","positive regulation of alpha-beta T cell activation","4/80","72/18870",0.000247542910007637,0.00137193230658724,0.000693022333956495,"CD80/CD83/CD86/IFNG",4
"GO:0032770","GO:0032770","positive regulation of monooxygenase activity","3/80","29/18870",0.000247621815393283,0.00137193230658724,0.000693022333956495,"IFNG/IL1B/TNF",3
"GO:0097421","GO:0097421","liver regeneration","3/80","29/18870",0.000247621815393283,0.00137193230658724,0.000693022333956495,"IL10/IL6/TNF",3
"GO:1901186","GO:1901186","positive regulation of ERBB signaling pathway","3/80","29/18870",0.000247621815393283,0.00137193230658724,0.000693022333956495,"FASLG/MMP9/PLAUR",3
"GO:0001667","GO:0001667","ameboidal-type cell migration","9/80","497/18870",0.00025047861003463,0.00138502837714031,0.00069963772550079,"EDN1/IFNG/MMP9/TNF/ID1/THBS1/CYP1B1/SMOC2/TIMP1",9
"GO:0050868","GO:0050868","negative regulation of T cell activation","5/80","133/18870",0.000253911859624061,0.00140125425085263,0.000707834115961606,"CD80/CD86/IL10/IL2/IL2RA",5
"GO:0019724","GO:0019724","B cell mediated immunity","6/80","208/18870",0.000254504848023961,0.00140177278058688,0.00070809604775294,"IL10/IL2/TNF/TNFSF13/CD40LG/C3",6
"GO:0042093","GO:0042093","T-helper cell differentiation","4/80","73/18870",0.000261054645173026,0.00143223144197467,0.000723482034731167,"CD80/CD86/IL2/IL6",4
